"Date","CDI.PA","OR.PA","EL","SSDOY","PG","SBH"
2010-05-10,79.779999,76.779999,31.41,20.24,62.419998,9.76
2010-05-11,79.550003,76.519997,31.57,20.139999,62.369999,10.1
2010-05-12,83.050003,76.699997,31.950001,20.48,63.02,10.68
2010-05-13,83.059998,77.660004,31.6,20.5,62.75,10.38
2010-05-14,79.599998,74.790001,30.52,20.25,62.540001,10.15
2010-05-17,79.059998,74.120003,30.885,20.35,63.380001,10.46
2010-05-18,80.150002,74.080002,30.215,20.32,63.209999,10.23
2010-05-19,77.050003,73.25,30.040001,20.389999,63.220001,9.87
2010-05-20,74.550003,74.720001,29.025,19.940001,61.610001,9.31
2010-05-21,75.279999,73.75,29.450001,20,61.849998,9.31
2010-05-24,74.589996,73.650002,29.295,19.66,61.400002,9.12
2010-05-25,72.650002,72.239998,28.785,19.299999,61.049999,9.12
2010-05-26,75.760002,74.309998,28.235001,19.440001,60.439999,9.38
2010-05-27,78.260002,75.970001,29.344999,19.209999,60.950001,9.64
2010-05-28,77.760002,76.169998,29.135,19.120001,61.09,9.41
2010-06-01,78.989998,77,28.959999,19.49,61.16,8.94
2010-06-02,79.5,77.190002,29.344999,19.450001,61.740002,8.77
2010-06-03,80.68,78.089996,29.754999,19.309999,61.799999,8.76
2010-06-04,79.449997,76.18,27.67,18.84,60.799999,8.3
2010-06-07,78.699997,75.440002,27.445,19.030001,60.619999,8.27
2010-06-08,77.470001,75.459999,28.035,19.4,62.139999,7.87
2010-06-09,78.849998,76.790001,28.495001,19.33,61.470001,7.67
2010-06-10,81.790001,78.190002,29.055,19.809999,61.91,7.93
2010-06-11,82.709999,78.339996,28.93,20,61.009998,8.23
2010-06-14,83.129997,80.550003,29.08,20.469999,61.25,8.41
2010-06-15,82.940002,79.730003,30.125,20.799999,61.91,8.56
2010-06-16,83.110001,80.849998,29.725,20.75,61.189999,8.33
2010-06-17,83.300003,82.029999,29.865,21.32,61.759998,8.5
2010-06-18,83.730003,81.050003,29.969999,21.98,61.299999,8.18
2010-06-21,85.709999,82.900002,29.49,21.76,61.099998,8.13
2010-06-22,84.25,83.540001,28.879999,21.799999,60.720001,8.01
2010-06-23,83.440002,83.43,28.67,21.93,61.380001,7.98
2010-06-24,81.809998,81.839996,28.254999,22.200001,60.869999,7.92
2010-06-25,80.919998,81.290001,28.115,22.299999,59.790001,8.1
2010-06-28,82.540001,83.120003,28.094999,22.42,60.619999,7.99
2010-06-29,79,81.129997,27.695,22.049999,60.32,7.81
2010-06-30,79.059998,80.970001,27.865,22,59.98,8.2
2010-07-01,76.309998,78.169998,28.455,22.209999,59.540001,8.49
2010-07-02,75.959999,78.290001,28.695,21.99,59.380001,8.35
2010-07-06,78.209999,79.510002,29.33,21.959999,59.34,8.14
2010-07-07,78.160004,80.230003,30.195,22.52,60.82,8.68
2010-07-08,78.669998,81.169998,30.75,22.389999,61.950001,8.52
2010-07-09,79.519997,82.800003,31.094999,22.02,61.75,8.68
2010-07-12,79.029999,82.089996,31.075001,21.68,62.09,8.44
2010-07-13,81.080002,82.760002,31.865,22.040001,62.389999,8.8
2010-07-14,81.07,83.169998,32.560001,22.110001,62.66,8.74
2010-07-15,80.220001,83.900002,32.465,22.16,62.73,8.68
2010-07-16,78.669998,82.519997,31.735001,22.059999,61.990002,8.31
2010-07-19,77.419998,82.129997,31.405001,22.049999,61.860001,8.34
2010-07-20,77.82,81.550003,31.209999,22.25,62.07,8.77
2010-07-21,79.07,82.309998,30.58,22.5,61.110001,8.5
2010-07-22,81.949997,82.410004,31.135,22.67,61.369999,8.9
2010-07-23,82.949997,83.370003,31.334999,22.6,61.91,9.21
2010-07-26,83.699997,83.440002,31.485001,23,62.52,9.6
2010-07-27,82.129997,82.75,31.715,23.129999,63.080002,9.5
2010-07-28,82.190002,83.339996,31,23.200001,62.700001,9.03
2010-07-29,82.279999,81.980003,31.195,23.34,61.669998,9.32
2010-07-30,83.160004,80.519997,31.125,22.33,61.16,9.46
2010-08-02,84.379997,81.230003,31.725,22.629999,62.060001,9.74
2010-08-03,83.849998,80.989998,31.389999,22.4,59.939999,9.45
2010-08-04,83.739998,81.239998,31.639999,22.24,59.549999,9.6
2010-08-05,85.309998,80.169998,31.655001,22.209999,59.860001,9.42
2010-08-06,83.849998,78.440002,31.73,22.889999,60.02,9.37
2010-08-09,85.059998,80.279999,31.965,22.91,60.380001,9.59
2010-08-10,84.129997,80.419998,31.48,22.389999,60.779999,9.16
2010-08-11,80.760002,78.82,30.174999,21.950001,60.27,8.7
2010-08-12,81.459999,78.519997,29.4,21.76,59.990002,8.96
2010-08-13,82.699997,78.400002,28.91,21.6,59.82,8.64
2010-08-16,82.339996,78.099998,28.715,22.1,59.77,8.76
2010-08-17,83.690002,78.300003,29.280001,22.450001,60.290001,9.03
2010-08-18,84.050003,78.330002,29.360001,21.940001,60.75,9.23
2010-08-19,82.419998,77.220001,29.02,21.92,60.189999,8.88
2010-08-20,81.739998,75.709999,28.695,21.68,59.98,8.79
2010-08-23,81.730003,76.220001,28.280001,21.77,60.029999,8.86
2010-08-24,80.330002,75.459999,28.235001,22,59.66,8.6
2010-08-25,79.470001,75.769997,28.459999,21.6,59.669998,8.83
2010-08-26,80.650002,78.690002,28.325001,21.639999,59.540001,8.83
2010-08-27,80.309998,78,28.68,22,59.799999,9.1
2010-08-30,80.120003,77.760002,27.855,22.280001,59.369999,8.66
2010-08-31,79.82,78.5,28.035,22.25,59.669998,8.63
2010-09-01,83.760002,80.68,29.040001,22.700001,59.799999,9.04
2010-09-02,84.800003,81.220001,29.18,22.82,60.07,9.49
2010-09-03,87.059998,81.970001,29.559999,22.799999,60.290001,9.9
2010-09-07,86.080002,81,28.790001,22.799999,60.139999,9.57
2010-09-08,86.57,82.650002,29.18,22.85,60.369999,9.84
2010-09-09,87.300003,82.870003,29.174999,22.85,60.290001,9.72
2010-09-10,88.029999,83.150002,29.32,22.93,60.400002,10
2010-09-13,88.870003,83.279999,29.42,23.219999,60.48,10.42
2010-09-14,90.139999,83.459999,29.485001,22.99,60.639999,10.57
2010-09-15,89.309998,83.010002,29.655001,22.82,61.110001,10.61
2010-09-16,89.080002,82.970001,29.594999,22.120001,61.110001,10.49
2010-09-17,89.400002,82.669998,29.434999,22.18,60.970001,10.61
2010-09-20,91.440002,84.889999,30.174999,22.6,61.43,10.99
2010-09-21,92.089996,83.669998,30.16,22.42,61.52,10.82
2010-09-22,90.269997,82.489998,30.18,22.860001,61.790001,10.84
2010-09-23,90.099998,82,30.02,22.68,61.220001,11
2010-09-24,92.980003,84.010002,30.705,22.75,61.639999,11.47
2010-09-27,92.360001,82.849998,30.65,22.870001,61.040001,11.43
2010-09-28,94.260002,82.169998,31.4,23.02,60.619999,11.7
2010-09-29,94,82.160004,32.064999,22.9,60.25,11.6
2010-09-30,95.879997,82.480003,31.615,22.530001,59.970001,11.2
2010-10-01,93.639999,81.349998,31.645,22.84,60.16,11.31
2010-10-04,95.529999,80.279999,31.465,22.27,59.959999,11.01
2010-10-05,97.339996,82.32,31.885,22.459999,60.82,11.25
2010-10-06,99.669998,83.349998,31.275,21.799999,60.869999,11.32
2010-10-07,101,82.839996,31.5,22.07,60.799999,11.27
2010-10-08,99.669998,82.099998,32.830002,21.549999,61.860001,11.41
2010-10-11,100.650002,81.660004,32.700001,21.43,62.139999,11.3
2010-10-12,100.800003,81.559998,33.5,21.15,62.02,11.88
2010-10-13,101.349998,83.400002,33.264999,21.389999,62.630001,11.84
2010-10-14,101.699997,83.580002,33.25,21.32,62.799999,11.5
2010-10-15,102.900002,84,33.615002,21.27,62.759998,11.72
2010-10-18,102.449997,84.400002,33.52,21.5,63.349998,11.83
2010-10-19,100.75,84.599998,32.755001,21.16,63.18,11.39
2010-10-20,100.050003,84.940002,33.119999,21.43,63.369999,11.64
2010-10-21,104.349998,87.43,33.055,21.27,63.509998,12.3
2010-10-22,104.5,85.739998,33.130001,21.24,63.400002,12.34
2010-10-25,106.949997,86.790001,32.744999,21.629999,63.540001,12.58
2010-10-26,104.300003,86.550003,32.404999,21.709999,62.860001,12.59
2010-10-27,103.199997,85.25,32.384998,21.59,63.080002,12.31
2010-10-28,103.75,85.559998,32.205002,21.33,63.189999,12.22
2010-10-29,103.949997,84.360001,35.584999,20.889999,63.57,12.17
2010-11-01,105.199997,85.610001,34.93,20.940001,63.619999,11.8
2010-11-02,106.349998,85.470001,35.275002,20.950001,64.019997,12.06
2010-11-03,107.75,84.629997,35.494999,20.93,64.309998,11.99
2010-11-04,110.199997,86.459999,36.064999,21.309999,65,12.68
2010-11-05,110.400002,86.099998,36.080002,21.26,65,13.04
2010-11-08,110,85.790001,35.915001,21.32,64.75,12.72
2010-11-09,110.150002,86.209999,35.509998,21.1,64.809998,12.33
2010-11-10,107.949997,85.889999,35.244999,21,64.57,12.66
2010-11-11,107.75,86.099998,35.939999,21.08,64.360001,12.62
2010-11-12,107.400002,85.330002,35.889999,21.6,64.330002,12.37
2010-11-15,108.150002,85.940002,36.360001,21.559999,64.290001,12.53
2010-11-16,106.5,84.860001,35.490002,20.93,63.450001,12.29
2010-11-17,106.349998,85.730003,36.169998,21.09,63.27,12.64
2010-11-18,108.699997,87.190002,37.240002,21.52,64.019997,12.46
2010-11-19,109.050003,87.330002,37.685001,21.59,64.050003,13
2010-11-22,109.199997,86.209999,38.130001,21.58,63.560001,12.76
2010-11-23,107.449997,84.110001,37.77,21.25,62.610001,13.11
2010-11-24,108.699997,84.919998,37.955002,21.450001,62.599998,13.61
2010-11-26,110,84.660004,37.895,21.120001,62.130001,13.74
2010-11-29,107.25,82.050003,37.450001,20.93,62.130001,13.77
2010-11-30,106.699997,81.93,37.459999,20.73,61.07,13.75
2010-12-01,109.199997,82.5,38.575001,20.75,62.150002,13.83
2010-12-02,111.599998,84.779999,39.02,21.09,62.360001,13.69
2010-12-03,111.25,84.230003,38.665001,21.32,62.330002,13.79
2010-12-06,111.800003,84.349998,38.945,21.110001,62.060001,14.11
2010-12-07,112.800003,85.870003,39.02,20.67,62.150002,13.92
2010-12-08,111.050003,85.669998,38.705002,20.719999,62.630001,13.99
2010-12-09,109,85.650002,39.115002,21.219999,62.869999,14.33
2010-12-10,110,85.82,39.044998,21.33,63.200001,14.58
2010-12-13,111,86.400002,38.355,21.58,63.189999,14
2010-12-14,110.099998,86.669998,39.470001,21.51,63.549999,14.02
2010-12-15,107.949997,85.800003,39.209999,21.43,63.639999,13.96
2010-12-16,108.5,86.099998,39.165001,21.469999,64.5,14.45
2010-12-17,108.199997,85.730003,39.650002,21.18,64.809998,14.69
2010-12-20,108.199997,86.269997,39.540001,20.950001,64.970001,14.27
2010-12-21,109.5,86.370003,40.040001,21.120001,64.870003,14.4
2010-12-22,111.050003,86.07,39.904999,21.02,64.949997,14.43
2010-12-23,110.699997,86.449997,39.959999,21.040001,65.239998,14.52
2010-12-27,108.349998,85.150002,39.825001,21.48,64.669998,14.48
2010-12-28,107.400002,85,39.799999,21.76,64.760002,14.29
2010-12-29,108.699997,85.489998,39.865002,21.709999,64.400002,14.68
2010-12-30,106.800003,84.300003,39.834999,21.780001,64.279999,14.7
2011-01-03,108.400002,85.5,40.220001,22,64.769997,14.92
2011-01-04,106.599998,85.040001,40.865002,21.92,64.949997,14.67
2011-01-05,103.849998,84.660004,41.305,21.639999,64.800003,14.48
2011-01-06,106.400002,84.57,40.540001,21.370001,64.690002,14.13
2011-01-07,105.400002,83.699997,40.310001,21.440001,64.5,13.93
2011-01-10,104.800003,82.599998,40.66,21.5,64.360001,13.83
2011-01-11,106.449997,84.239998,41.404999,21.43,64.040001,13.74
2011-01-12,106.150002,83.940002,41.759998,21.440001,64.970001,13.99
2011-01-13,104.150002,83.269997,41.900002,21.559999,65.480003,13.9
2011-01-14,102.699997,82.75,41.994999,21.34,65.529999,13.63
2011-01-18,103.75,83.910004,41.904999,21.299999,65.5,13.19
2011-01-19,100.650002,84.160004,41.855,21.1,65.349998,12.66
2011-01-20,97.639999,83.139999,41.810001,20.799999,65.800003,12.91
2011-01-21,97.349998,84.720001,41.869999,20.32,65.910004,12.7
2011-01-24,97.139999,85.169998,41.73,20.49,66.580002,12.88
2011-01-25,98.940002,85.419998,40.564999,20.57,66.699997,13.01
2011-01-26,101.650002,86.43,40.724998,20.68,66.110001,13.06
2011-01-27,101.800003,84.959999,40.73,20.540001,64.18,13.33
2011-01-28,101,83.970001,40.040001,20.15,64.199997,13.09
2011-01-31,100.349998,84.800003,40.25,20.33,63.130001,13.16
2011-02-01,102.599998,86.629997,40.685001,20.299999,62.919998,13.39
2011-02-02,104.25,86.970001,40.279999,19.74,62.790001,12.63
2011-02-03,105.050003,87.879997,45.970001,19.799999,62.900002,14.37
2011-02-04,101.900002,88.769997,46.5,20.200001,63.610001,14.53
2011-02-07,105.699997,89.150002,45.674999,20.27,64.550003,14.28
2011-02-08,107.949997,88.949997,46.240002,20.129999,64.639999,14.2
2011-02-09,107.199997,88.360001,46.459999,20.09,64.389999,14.11
2011-02-10,106.949997,89.5,46.415001,20.120001,64.580002,13.91
2011-02-11,108.199997,85.720001,47.075001,20.219999,64.730003,13.95
2011-02-14,107.800003,84.870003,47.375,20.120001,64.540001,13.93
2011-02-15,106.650002,86.110001,46.869999,19.870001,63.919998,13.59
2011-02-16,106.849998,85.589996,47.115002,20.299999,63.759998,13.74
2011-02-17,106.849998,85.519997,46.880001,20.49,64,13.85
2011-02-18,106.650002,85.870003,47.240002,20.629999,64.300003,13.84
2011-02-22,105.349998,83.419998,45.43,20.27,64.07,13.49
2011-02-23,103.25,83.059998,45.200001,20.17,64.150002,12.96
2011-02-24,101.349998,83.07,45.73,20.360001,63.049999,13.02
2011-02-25,104.050003,84.400002,46.494999,20.459999,62.84,13.18
2011-02-28,104.449997,84.239998,47.205002,20.42,63.049999,12.97
2011-03-01,104.650002,83.599998,45.860001,20.049999,62.740002,12.84
2011-03-02,103.75,83.540001,46.419998,19.889999,62.41,13.05
2011-03-03,103.5,82.970001,45.955002,19.9,62.549999,13.35
2011-03-04,102.699997,82.68,46.200001,19.690001,62.029999,13.02
2011-03-07,103.5,81.839996,45.445,19.59,61.709999,12.69
2011-03-08,104.25,82.699997,46.205002,19.700001,62.049999,12.8
2011-03-09,105.050003,82.470001,46.355,19.73,62,12.83
2011-03-10,103.949997,82.300003,46.125,19.620001,61.490002,12.63
2011-03-11,102.099998,81.639999,46.435001,19.5,61.490002,13.08
2011-03-14,97.82,80.68,45.505001,18.77,61.349998,13.04
2011-03-15,96.260002,78.720001,44.535,17.68,60.66,13.52
2011-03-16,93.269997,76.790001,43.764999,17.700001,59.73,13.3
2011-03-17,94.519997,78.389999,44.075001,18.799999,60.43,13.2
2011-03-18,95.730003,78.510002,44.674999,18.200001,60.599998,13.18
2011-03-21,98.269997,80.480003,45.950001,18.889999,61.299999,13.66
2011-03-22,97.440002,80.029999,45.415001,18.9,60.93,13.48
2011-03-23,97.800003,80.160004,45.240002,18.780001,60.91,13.54
2011-03-24,100.650002,81.32,46.240002,18.6,61.139999,13.55
2011-03-25,99.879997,82.169998,47.235001,18.25,60.880001,13.77
2011-03-28,100.5,82,47.985001,18.110001,60.66,13.37
2011-03-29,99.889999,82.230003,47.529999,18.059999,61.279999,13.62
2011-03-30,100.349998,83.040001,47.935001,17.58,61.970001,14.08
2011-03-31,99.330002,82.199997,48.18,17.33,61.599998,14.01
2011-04-01,100.349998,83.400002,47.965,16.73,62.080002,13.79
2011-04-04,100.099998,83.910004,47.75,16.639999,62.259998,13.79
2011-04-05,100.900002,83.620003,47.619999,16.35,61.669998,14.33
2011-04-06,101.099998,83.220001,47.485001,16.4,61.759998,14.42
2011-04-07,99.75,82.849998,48.005001,16.15,62.130001,14.54
2011-04-08,99.059998,83.510002,47.529999,16.33,61.900002,14.06
2011-04-11,98.830002,83.559998,47.525002,16.51,62.189999,14.25
2011-04-12,97.099998,82.260002,47.25,16.389999,62.889999,14.02
2011-04-13,98.160004,83.089996,47.990002,16.639999,62.990002,13.73
2011-04-14,97.959999,82.269997,47.474998,17.059999,63.299999,13.65
2011-04-15,99.099998,83.889999,48.189999,16.959999,64.18,13.67
2011-04-18,97.18,81.769997,47.255001,16.540001,64,13.42
2011-04-19,100.900002,83.199997,47.334999,16.58,63.860001,13.41
2011-04-20,103.400002,85.879997,47.325001,16.530001,63.720001,14.24
2011-04-21,104.550003,85.68,47.294998,16.82,63.27,14.3
2011-04-26,105.050003,85.660004,47.244999,17.389999,63.830002,14.47
2011-04-27,105.599998,86,47.724998,16.559999,64.019997,14.65
2011-04-28,106.650002,86.769997,48.505001,16.57,64.5,14.79
2011-04-29,108.349998,85.610001,48.5,16.6,64.900002,14.79
2011-05-02,108.050003,86.199997,48.299999,16.51,65.18,14.52
2011-05-03,107.699997,86.589996,48.09,16.43,65.709999,14.48
2011-05-04,106.25,85.790001,47.904999,16.5,66.470001,14.66
2011-05-05,107.400002,85.889999,48.5,16.4,65.879997,15.01
2011-05-06,108.5,86.610001,49.029999,16.620001,65.269997,15.8
2011-05-09,108.050003,85.709999,51.27,16.559999,65.139999,15.47
2011-05-10,109.599998,85.889999,51.154999,16.530001,65.730003,15.92
2011-05-11,112.150002,86.529999,50.009998,16.540001,65.919998,15.8
2011-05-12,109.849998,85.610001,50.665001,16.549999,66.839996,16.35
2011-05-13,110.199997,85.269997,50.084999,16.49,66.860001,16.309999
2011-05-16,110.349998,85.5,50.060001,16.35,66.940002,15.79
2011-05-17,107.050003,84.93,50.115002,16.700001,67.419998,15.65
2011-05-18,107.75,85.769997,51,16.75,67.379997,16.299999
2011-05-19,107.449997,87.059998,50.900002,16.82,67.459999,16.469999
2011-05-20,106.300003,86.110001,50.325001,16.57,67.360001,16.15
2011-05-23,103.75,85.519997,49.154999,16.43,67.050003,15.78
2011-05-24,104.849998,85.57,49.424999,16.48,67.010002,15.84
2011-05-25,104.75,85.550003,49.450001,16.549999,66.379997,16.059999
2011-05-26,103.400002,84.989998,49.799999,16.91,66.190002,16.58
2011-05-27,104.599998,86.019997,50.209999,16.959999,66.199997,16.6
2011-05-31,107.300003,87.43,51.255001,17.15,67,16.76
2011-06-01,106.650002,86.669998,50.145,16.92,66.400002,16.42
2011-06-02,105.25,85.800003,49.740002,17.18,66.010002,16.290001
2011-06-03,105.449997,85.190002,49.044998,17.17,65.43,16.35
2011-06-06,105.25,85.75,48.555,17.15,65.5,15.84
2011-06-07,105.25,85.43,48.395,17.15,65.059998,16.07
2011-06-08,103.75,84.519997,47.615002,17.23,64.849998,15.8
2011-06-09,103.900002,85.410004,48.395,17.42,65.010002,16.110001
2011-06-10,102.25,83.790001,48.040001,17.459999,64.699997,15.55
2011-06-13,103.099998,84.470001,48.400002,17.709999,64.769997,15.57
2011-06-14,103.400002,86.089996,49.799999,17.92,64.760002,16.24
2011-06-15,101.949997,85.400002,48.575001,17.35,63.759998,15.98
2011-06-16,100.5,84.93,48.424999,17.35,64.260002,16.139999
2011-06-17,100.150002,85.860001,48.66,17.440001,64.690002,16.57
2011-06-20,101.199997,86.389999,49.619999,17.83,65.089996,16.799999
2011-06-21,103.699997,87.559998,51.205002,17.940001,64.220001,17.43
2011-06-22,104.25,87.910004,50.77,18.110001,64.059998,17.23
2011-06-23,101.75,86.440002,50.27,17.940001,63.459999,17.18
2011-06-24,103.25,86.169998,50.424999,18.110001,62.59,16.85
2011-06-27,103.150002,86.889999,50.555,18.1,62.82,17.01
2011-06-28,105.699997,87.75,51.59,18.280001,62.720001,17.15
2011-06-29,107.349998,88.980003,52.564999,18.440001,62.549999,17.09
2011-06-30,108.5,89.559998,52.595001,18.77,63.57,17.1
2011-07-01,109.199997,89.589996,52.540001,19.23,64.269997,17.370001
2011-07-05,111,89.529999,52.985001,18.799999,64.260002,17.700001
2011-07-06,110.099998,89.949997,53.275002,18.73,64.699997,17.58
2011-07-07,113.050003,90.220001,52.895,18.780001,64.949997,18.469999
2011-07-08,111.449997,89.669998,52.945,18.92,64.93,18.110001
2011-07-11,108.150002,88.540001,52.145,18.879999,64.720001,17.77
2011-07-12,108,87.889999,51.965,19.049999,64.529999,17.610001
2011-07-13,110.199997,84.940002,52.654999,19.43,64.639999,17.610001
2011-07-14,108.949997,84.779999,52.505001,19.129999,64.599998,17.68
2011-07-15,108.949997,84.379997,52.580002,19.42,64.830002,17.5
2011-07-18,106.550003,83.370003,52.419998,19.200001,64.550003,17.360001
2011-07-19,107.349998,83.660004,53.455002,19.379999,64.610001,17.959999
2011-07-20,109.650002,84.059998,53.07,19.48,64.199997,17.889999
2011-07-21,111.800003,84.809998,53.619999,19.690001,64.489998,18.02
2011-07-22,112.099998,84.620003,53.615002,19.559999,64.25,18
2011-07-25,113.800003,84.870003,53.450001,19.450001,63.310001,17.780001
2011-07-26,112.949997,85.480003,53.215,19.33,63.09,17.790001
2011-07-27,113.199997,84.370003,52.325001,19.209999,62.200001,17.379999
2011-07-28,112.050003,84.300003,52.715,18.99,61.919998,17.18
2011-07-29,111.5,84.010002,52.455002,18.799999,61.490002,17.200001
2011-08-01,111.150002,82.949997,52.325001,18.41,61.43,17.09
2011-08-02,107.699997,81.900002,50.895,18.370001,60.869999,16.379999
2011-08-03,106,81.110001,50.365002,18.32,60.73,16.629999
2011-08-04,102,79.010002,47.459999,17.23,59.580002,15.52
2011-08-05,100.650002,77.110001,47.735001,17,60.59,16.9
2011-08-08,95.660004,75.040001,43.744999,16.77,59.290001,15.67
2011-08-09,97.480003,76.349998,45.525002,17.6,60.220001,16.74
2011-08-10,94.389999,75.629997,45.685001,17.35,58.509998,16.1
